ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Huangascar-51_exclusive-1-1,Huangascar-51_exclusive-1,pura,1256,false,expert,shimelman2017,,,
Huangascar-52_factive-1-1,Huangascar-52_factive-1,cha,1272,false,expert,shimelman2017,,,
Huangascar-53_frequentive-1-1,Huangascar-53_frequentive-1,katra,1295,false,expert,shimelman2017,,,
Huangascar-54_genitive-1-1,Huangascar-54_genitive-1,pa,1315,false,expert,shimelman2017,,,
Huangascar-54_genitive-2-1,Huangascar-54_genitive-2,pi,1315,false,expert,shimelman2017,,,
Huangascar-55_imperative-1-1,Huangascar-55_imperative-1,y,30,false,expert,shimelman2017,,,
Huangascar-56_inceptive-1-1,Huangascar-56_inceptive-1,ri,1397,false,expert,shimelman2017,,,
Huangascar-57_inchoative-1-1,Huangascar-57_inchoative-1,ya,1419,false,expert,shimelman2017,,,
Huangascar-58_inclusive-1-1,Huangascar-58_inclusive-1,ntin,1443,false,expert,shimelman2017,,,
Huangascar-59_infinitive-1-1,Huangascar-59_infinitive-1,y,30,false,expert,shimelman2017,,,
Huangascar-60_injunctive-1-1,Huangascar-60_injunctive-1,chun,1486,false,expert,shimelman2017,,,
Huangascar-61_instrumentalcomitative-1-1,Huangascar-61_instrumentalcomitative-1,wan,1507,false,expert,shimelman2017,,,
Huangascar-62_irreversiblechange-1-1,Huangascar-62_irreversiblechange-1,tamu,1553,false,expert,shimelman2017,,,
Huangascar-63_jointaction-1-1,Huangascar-63_jointaction-1,paːku,1561,false,expert,shimelman2017,,,
Huangascar-64_limitative-1-1,Huangascar-64_limitative-1,kama,1578,false,expert,shimelman2017,,,
Huangascar-65_locative-1-1,Huangascar-65_locative-1,pa,1603,false,expert,shimelman2017,,,
Huangascar-65_locative-2-1,Huangascar-65_locative-2,pi,1603,false,expert,shimelman2017,,,
Huangascar-66_middlevoice-1-1,Huangascar-66_middlevoice-1,ku,1637,false,expert,shimelman2017,,,
Huangascar-67_multiplepossessive-1-1,Huangascar-67_multiplepossessive-1,sapa,1656,false,expert,shimelman2017,,,
Huangascar-68_mutualbenefit-1-1,Huangascar-68_mutualbenefit-1,puku,1676,false,expert,shimelman2017,,,
Huangascar-69_negation-1-1,Huangascar-69_negation-1,chu,1682,false,expert,shimelman2017,,,
Huangascar-70_nominalizerna-1-1,Huangascar-70_nominalizerna-1,na,1711,false,expert,shimelman2017,,,
Huangascar-71_partnership-1-1,Huangascar-71_partnership-1,masi,1746,false,expert,shimelman2017,,,
Huangascar-72_passiveaccidental-1-1,Huangascar-72_passiveaccidental-1,ka,1758,false,expert,shimelman2017,,,
Huangascar-73_pasttense-1-1,Huangascar-73_pasttense-1,rqa,1770,false,expert,shimelman2017,,,
Huangascar-74_perfect-1-1,Huangascar-74_perfect-1,sha,1800,false,expert,shimelman2017,,,
Huangascar-74_perfect-2-1,Huangascar-74_perfect-2,sa,1800,false,expert,shimelman2017,,,
Huangascar-75_perfectivizer-1-1,Huangascar-75_perfectivizer-1,sha,1800,false,expert,shimelman2017,,,
Huangascar-75_perfectivizer-2-1,Huangascar-75_perfectivizer-2,sa,1800,false,expert,shimelman2017,,,
Huangascar-76_plural-1-1,Huangascar-76_plural-1,kuna,1855,false,expert,shimelman2017,,,
Huangascar-77_possessive-1-1,Huangascar-77_possessive-1,yuq,1887,false,expert,shimelman2017,,,
Huangascar-78_prohibitive-1-1,Huangascar-78_prohibitive-1,ama,1918,false,expert,shimelman2017,,,
Huangascar-79_proximaldemonstrative-1-1,Huangascar-79_proximaldemonstrative-1,kay,1927,false,expert,shimelman2017,,,
Huangascar-80_reason-1-1,Huangascar-80_reason-1,rayku,1948,false,expert,shimelman2017,,,
Huangascar-81_reciprocal-1-1,Huangascar-81_reciprocal-1,naku,1976,false,expert,shimelman2017,,,
Huangascar-81_reciprocal-2-1,Huangascar-81_reciprocal-2,naka,1976,false,expert,shimelman2017,,,
Huangascar-82_repetitive-1-1,Huangascar-82_repetitive-1,pa,2008,false,expert,shimelman2017,,,
Huangascar-83_reportativepasttense-1-1,Huangascar-83_reportativepasttense-1,shqa,2021,false,expert,shimelman2017,,,
Huangascar-84_restrictive-1-1,Huangascar-84_restrictive-1,lla,2039,false,expert,shimelman2017,,,
Huangascar-85_sequential-1-1,Huangascar-85_sequential-1,taq,2063,false,expert,shimelman2017,,,
Huangascar-86_simulative-1-1,Huangascar-86_simulative-1,tuku,2082,false,expert,shimelman2017,,,
Huangascar-87_subordinatoradverbial-1-1,Huangascar-87_subordinatoradverbial-1,shtin,2097,false,expert,shimelman2017,,,
Huangascar-88_subordinatoridsub-1-1,Huangascar-88_subordinatoridsub-1,shpa,2113,false,expert,shimelman2017,,,
Huangascar-89_subordinatordiffsub-1-1,Huangascar-89_subordinatordiffsub-1,pti,2144,false,expert,shimelman2017,,,
Huangascar-90_topic-1-1,Huangascar-90_topic-1,qa,2178,false,expert,shimelman2017,,,
Huangascar-91_verbalbenefactive-1-1,Huangascar-91_verbalbenefactive-1,pu,2201,false,expert,shimelman2017,,,
Huangascar-91_verbalbenefactive-2-1,Huangascar-91_verbalbenefactive-2,pa,2201,false,expert,shimelman2017,,,
Huangascar-92_uninterruptedaction-1-1,Huangascar-92_uninterruptedaction-1,ra,11,false,expert,shimelman2017,,,
Huangascar-93_urgent-1-1,Huangascar-93_urgent-1,ru,2234,false,expert,shimelman2017,,,
Huangascar-93_urgent-2-1,Huangascar-93_urgent-2,ra,2234,false,expert,shimelman2017,,,
Huangascar-94_verbalizer-1-1,Huangascar-94_verbalizer-1,na,2270,false,expert,shimelman2017,,,
HuarazHuailas-1_1object-1-1,HuarazHuailas-1_1object-1,ma,4,false,expert,parker1976,,,
HuarazHuailas-3_1plpossessor-1-1,HuarazHuailas-3_1plpossessor-1,ntsik,58,false,expert,parker1976,,,
HuarazHuailas-4_1plverbal-1-1,HuarazHuailas-4_1plverbal-1,ntsik,58,false,expert,parker1976,,,
HuarazHuailas-5_1plverbalconditional-1-1,HuarazHuailas-5_1plverbalconditional-1,shman,111,false,expert,parker1976,,,
HuarazHuailas-5_1plverbalconditional-1-2,HuarazHuailas-5_1plverbalconditional-1,shman,3,false,expert,parker1976,,,
HuarazHuailas-6_1plverbalfuture-1-1,HuarazHuailas-6_1plverbalfuture-1,shun,111,false,expert,parker1976,,,
HuarazHuailas-7_1spossessor-1-1,HuarazHuailas-7_1spossessor-1,tantaː,155,false,expert,parker1976,,,
HuarazHuailas-7_1spossessor-1-2,HuarazHuailas-7_1spossessor-1,tantaː,31,false,expert,parker1976,,,
HuarazHuailas-2_1ssubject2sobject-1-1,HuarazHuailas-2_1ssubject2sobject-1,q,206,false,expert,parker1976,,,
HuarazHuailas-8_1ssubject2sobjectfuture-1-1,HuarazHuailas-8_1ssubject2sobjectfuture-1,shqayki,210,false,expert,parker1976,,,
HuarazHuailas-8_1ssubject2sobjectfuture-1-2,HuarazHuailas-8_1ssubject2sobjectfuture-1,shqayki,24,false,expert,parker1976,,,
HuarazHuailas-9_1sverbal-1-1,HuarazHuailas-9_1sverbal-1,kaː,234,false,expert,parker1976,,,
HuarazHuailas-9_1sverbal-1-2,HuarazHuailas-9_1sverbal-1,kaː,236,false,expert,parker1976,,,
HuarazHuailas-10_1sverbalfuture-1-1,HuarazHuailas-10_1sverbalfuture-1,shaq,280,false,expert,parker1976,,,
HuarazHuailas-14_2ssubject1sobject-1-1,HuarazHuailas-14_2ssubject1sobject-1,maanki,4,false,expert,parker1976,,,
HuarazHuailas-14_2ssubject1sobject-1-2,HuarazHuailas-14_2ssubject1sobject-1,maanki,370,false,expert,parker1976,,,
HuarazHuailas-15_2sverbal-1-1,HuarazHuailas-15_2sverbal-1,nki,370,false,expert,parker1976,,,
HuarazHuailas-16_3sfuture-1-1,HuarazHuailas-16_3sfuture-1,nqa,446,false,expert,parker1976,,,
HuarazHuailas-17_3spossessor-1-1,HuarazHuailas-17_3spossessor-1,n,466,false,expert,parker1976,,,
HuarazHuailas-18_3ssubject1plobject-1-1,HuarazHuailas-18_3ssubject1plobject-1,maantsik,4,false,expert,parker1976,,,
HuarazHuailas-18_3ssubject1plobject-1-2,HuarazHuailas-18_3ssubject1plobject-1,maantsik,486,false,expert,parker1976,,,
HuarazHuailas-19_3ssubject1sobject-1-1,HuarazHuailas-19_3ssubject1sobject-1,maan,4,false,expert,parker1976,,,
HuarazHuailas-19_3ssubject1sobject-1-2,HuarazHuailas-19_3ssubject1sobject-1,maan,546,false,expert,parker1976,,,
HuarazHuailas-20_3ssubject2sobject-1-1,HuarazHuailas-20_3ssubject2sobject-1,shunki,337,false,expert,parker1976,,,
HuarazHuailas-20_3ssubject2sobject-1-2,HuarazHuailas-20_3ssubject2sobject-1,shunki,528,false,expert,parker1976,,,
HuarazHuailas-21_3sverbal-1-1,HuarazHuailas-21_3sverbal-1,n,546,false,expert,parker1976,,,
HuarazHuailas-130_positional-1-1,HuarazHuailas-130_positional-1,mampa,2,false,expert,parker1976,,,
HuarazHuailas-22_ablative-1-1,HuarazHuailas-22_ablative-1,peq,5,false,expert,parker1976,,,
HuarazHuailas-22_ablative-2-1,HuarazHuailas-22_ablative-2,pita,5,false,expert,parker1976,,,
HuarazHuailas-24_accusative-1-1,HuarazHuailas-24_accusative-1,ta,614,false,expert,parker1976,,,
HuarazHuailas-26_agentive-1-1,HuarazHuailas-26_agentive-1,q,674,false,expert,parker1976,,,
HuarazHuailas-27_benefactive-1-1,HuarazHuailas-27_benefactive-1,paq,720,false,expert,parker1976,,,
HuarazHuailas-23_accompaniment-1-1,HuarazHuailas-23_accompaniment-1,shi,598,false,expert,parker1976,,,
HuarazHuailas-159_caredaction-1-1,HuarazHuailas-159_caredaction-1,chaku,752,false,expert,parker1976,,,
HuarazHuailas-30_cislocative-1-1,HuarazHuailas-30_cislocative-1,mu,800,false,expert,parker1976,,,
HuarazHuailas-31_comparative-1-1,HuarazHuailas-31_comparative-1,naw,9,false,expert,parker1976,,,
HuarazHuailas-32_conditional-1-1,HuarazHuailas-32_conditional-1,man,853,false,expert,parker1976,,,
HuarazHuailas-92_uninterruptedaction-1-1,HuarazHuailas-92_uninterruptedaction-1,raa,11,false,expert,parker1976,,,
HuarazHuailas-34_dativeilative-1-1,HuarazHuailas-34_dativeilative-1,man,911,false,expert,parker1976,,,
HuarazHuailas-35_desiderative-1-1,HuarazHuailas-35_desiderative-1,naa,939,false,expert,parker1976,,,
HuarazHuailas-143_directionalinside-1-1,HuarazHuailas-143_directionalinside-1,ykU,1007,false,expert,parker1976,,,
HuarazHuailas-145_directionaldown-1-1,HuarazHuailas-145_directionaldown-1,rpu,1000,false,expert,parker1976,,,
HuarazHuailas-146_directionalup-1-1,HuarazHuailas-146_directionalup-1,rku,993,false,expert,parker1976,,,
HuarazHuailas-42_progressive-1-1,HuarazHuailas-42_progressive-1,ykaa,16,false,expert,parker1976,,,
HuarazHuailas-43_emphatic-1-1,HuarazHuailas-43_emphatic-1,rI,1095,false,expert,parker1976,,,
HuarazHuailas-52_factive-1-1,HuarazHuailas-52_factive-1,t,1272,false,expert,parker1976,,,
HuarazHuailas-52_factive-2-1,HuarazHuailas-52_factive-2,tsaa,1272,false,expert,parker1976,,,
HuarazHuailas-54_genitive-1-1,HuarazHuailas-54_genitive-1,pa,1315,false,expert,parker1976,,,
HuarazHuailas-53_frequentive-1-1,HuarazHuailas-53_frequentive-1,ykachaa,1295,false,expert,parker1976,,,
HuarazHuailas-57_inchoative-1-1,HuarazHuailas-57_inchoative-1,yaa,1419,false,expert,parker1976,,,
HuarazHuailas-58_inclusive-1-1,HuarazHuailas-58_inclusive-1,ntin,1443,false,expert,parker1976,,,
HuarazHuailas-59_infinitive-1-1,HuarazHuailas-59_infinitive-1,y,30,false,expert,parker1976,,,
HuarazHuailas-61_instrumentalcomitative-1-1,HuarazHuailas-61_instrumentalcomitative-1,wan,1507,false,expert,parker1976,,,
HuarazHuailas-62_irreversiblechange-1-1,HuarazHuailas-62_irreversiblechange-1,taa,1553,false,expert,parker1976,,,
HuarazHuailas-65_locative-1-1,HuarazHuailas-65_locative-1,chaw,1604,false,expert,parker1976,,,
HuarazHuailas-66_middlevoice-1-1,HuarazHuailas-66_middlevoice-1,ku,1637,false,expert,parker1976,,,
HuarazHuailas-67_multiplepossessive-1-1,HuarazHuailas-67_multiplepossessive-1,sapa,1656,false,expert,parker1976,,,
HuarazHuailas-104_nominalizernqa-1-1,HuarazHuailas-104_nominalizernqa-1,nqa,1706,false,expert,parker1976,,,
HuarazHuailas-70_nominalizerna-1-1,HuarazHuailas-70_nominalizerna-1,na,1711,false,expert,parker1976,,,
HuarazHuailas-72_passiveaccidental-1-1,HuarazHuailas-72_passiveaccidental-1,kaa,1758,false,expert,parker1976,,,
HuarazHuailas-73_pasttense-1-1,HuarazHuailas-73_pasttense-1,rqa,1770,false,expert,parker1976,,,
HuarazHuailas-73_pasttense-2-1,HuarazHuailas-73_pasttense-2,rqu,1770,false,expert,parker1976,,,
HuarazHuailas-74_perfect-1-1,HuarazHuailas-74_perfect-1,sh,1800,false,expert,parker1976,,,
HuarazHuailas-74_perfect-2-1,HuarazHuailas-74_perfect-2,shqa,1800,false,expert,parker1976,,,
HuarazHuailas-75_perfectivizer-1-1,HuarazHuailas-75_perfectivizer-1,shqa,1800,false,expert,parker1976,,,
HuarazHuailas-76_plural-1-1,HuarazHuailas-76_plural-1,kuna,1855,false,expert,parker1976,,,
HuarazHuailas-77_possessive-1-1,HuarazHuailas-77_possessive-1,yoq,1887,false,expert,parker1976,,,
HuarazHuailas-151_privative-1-1,HuarazHuailas-151_privative-1,nnaq,1913,false,expert,parker1976,,,
HuarazHuailas-80_reason-1-1,HuarazHuailas-80_reason-1,raykur,1948,false,expert,parker1976,,,
HuarazHuailas-28_causative-1-1,HuarazHuailas-28_causative-1,tsi,766,false,expert,parker1976,,,
HuarazHuailas-160_resistedaction-1-1,HuarazHuailas-160_resistedaction-1,skI,2035,false,expert,parker1976,,,
HuarazHuailas-84_restrictive-1-1,HuarazHuailas-84_restrictive-1,lla,2039,false,expert,parker1976,,,
HuarazHuailas-88_subordinatoridsub-1-1,HuarazHuailas-88_subordinatoridsub-1,r,2114,false,expert,parker1976,,,
HuarazHuailas-89_subordinatordiffsub-1-1,HuarazHuailas-89_subordinatordiffsub-1,pti,2144,false,expert,parker1976,,,
HuarazHuailas-91_verbalbenefactive-1-1,HuarazHuailas-91_verbalbenefactive-1,pu,2201,false,expert,parker1976,,,
Inga-2_1ssubject2sobject-1-1,Inga-2_1ssubject2sobject-1,yqui,24,false,expert,tandioy1978,,,
Inga-4_1plverbal-1-1,Inga-4_1plverbal-1,nchi,58,false,expert,tandioy1978,,,
Inga-6_1plverbalfuture-1-1,Inga-6_1plverbalfuture-1,sunchi,111,false,expert,tandioy1978,,,
Inga-6_1plverbalfuture-1-2,Inga-6_1plverbalfuture-1,sunchi,58,false,expert,tandioy1978,,,
Inga-8_1ssubject2sobjectfuture-1-1,Inga-8_1ssubject2sobjectfuture-1,scaqui,210,false,expert,tandioy1978,,,
Inga-8_1ssubject2sobjectfuture-1-2,Inga-8_1ssubject2sobjectfuture-1,scaqui,24,false,expert,tandioy1978,,,
Inga-9_1sverbal-1-1,Inga-9_1sverbal-1,ka-ni,234,false,expert,tandioy1978,,,
Inga-9_1sverbal-1-2,Inga-9_1sverbal-1,ka-ni,235,false,expert,tandioy1978,,,
Inga-10_1sverbalfuture-1-1,Inga-10_1sverbalfuture-1,sa,280,false,expert,tandioy1978,,,
Inga-15_2sverbal-1-1,Inga-15_2sverbal-1,ngui,370,false,expert,tandioy1978,,,
Inga-16_3sfuture-1-1,Inga-16_3sfuture-1,nga,446,false,expert,tandioy1978,,,
Inga-21_3sverbal-1-1,Inga-21_3sverbal-1,n,546,false,expert,tandioy1978,,,
Inga-22_ablative-1-1,Inga-22_ablative-1,manda,571,false,expert,tandioy1978,,,
Inga-24_accusative-1-1,Inga-24_accusative-1,ta,614,false,expert,tandioy1978,,,
Inga-25_additive-1-1,Inga-25_additive-1,pas,639,false,expert,tandioy1978,,,
Inga-26_agentive-1-1,Inga-26_agentive-1,g,674,false,expert,tandioy1978,,,
Inga-100_interrogation-1-1,Inga-100_interrogation-1,ta,754,false,expert,tandioy1978,,,
Inga-30_cislocative-1-1,Inga-30_cislocative-1,mu,800,false,expert,tandioy1978,,,
Inga-32_conditional-1-1,Inga-32_conditional-1,ntra,854,false,expert,tandioy1978,,,
Inga-92_uninterruptedaction-1-1,Inga-92_uninterruptedaction-1,raya,8,false,expert,tandioy1978,,,
Inga-101_contrastive-1-1,Inga-101_contrastive-1,c,905,false,expert,tandioy1978,,,
Inga-101_contrastive-2-1,Inga-101_contrastive-2,ca,905,false,expert,tandioy1978,,,
Inga-34_dativeilative-1-1,Inga-34_dativeilative-1,ma,911,false,expert,tandioy1978,,,
Inga-35_desiderative-1-1,Inga-35_desiderative-1,naya,939,false,expert,tandioy1978,,,
Inga-102_despective-1-1,Inga-102_despective-1,ag,961,false,expert,tandioy1978,,,
Inga-102_despective-2-1,Inga-102_despective-2,ash,962,false,expert,tandioy1978,,,
Inga-102_despective-3-1,Inga-102_despective-3,ans,962,false,expert,tandioy1978,,,
Inga-37_diminutive-1-1,Inga-37_diminutive-1,tum,14,false,expert,tandioy1978,,,
Inga-42_progressive-1-1,Inga-42_progressive-1,cu,17,false,expert,tandioy1978,,,
Inga-42_progressive-2-1,Inga-42_progressive-2,nacu,17,false,expert,tandioy1978,,,
Inga-84_restrictive-1-1,Inga-84_restrictive-1,tata,1097,false,expert,tandioy1978,,,
Inga-45_evidentialconjectural-1-1,Inga-45_evidentialconjectural-1,char,19,false,expert,tandioy1978,,,
Inga-46_evidentialdirect-1-1,Inga-46_evidentialdirect-1,mi,1157,false,expert,tandioy1978,,,
Inga-49_evidentialreportative-1-1,Inga-49_evidentialreportative-1,si,1198,false,expert,tandioy1978,,,
Inga-103_frustrative-1-1,Inga-103_frustrative-1,ma,1310,false,expert,tandioy1978,,,
Inga-54_genitive-1-1,Inga-54_genitive-1,pa,1315,false,expert,tandioy1978,,,
Inga-55_imperative-1-1,Inga-55_imperative-1,y,30,false,expert,tandioy1978,,,
Inga-96_imperative1p-1-1,Inga-96_imperative1p-1,sunchu,1386,false,expert,tandioy1978,,,
Inga-56_inceptive-1-1,Inga-56_inceptive-1,ri,1397,false,expert,tandioy1978,,,
Inga-57_inchoative-1-1,Inga-57_inchoative-1,ya,1419,false,expert,tandioy1978,,,
Inga-59_infinitive-1-1,Inga-59_infinitive-1,y,30,false,expert,tandioy1978,,,
Inga-60_injunctive-1-1,Inga-60_injunctive-1,chu,1486,false,expert,tandioy1978,,,
Inga-61_instrumentalcomitative-1-1,Inga-61_instrumentalcomitative-1,hua,15,false,expert,tandioy1978,,,
Inga-64_limitative-1-1,Inga-64_limitative-1,cama,1578,false,expert,tandioy1978,,,
Inga-65_locative-1-1,Inga-65_locative-1,pi,1603,false,expert,tandioy1978,,,
Inga-69_negation-1-1,Inga-69_negation-1,chu,1682,false,expert,tandioy1978,,,
Inga-104_nominalizernqa-1-1,Inga-104_nominalizernqa-1,nga,36,false,expert,tandioy1978,,,
Inga-73_pasttense-1-1,Inga-73_pasttense-1,rqa,1770,false,expert,tandioy1978,,,
Inga-74_perfect-1-1,Inga-74_perfect-1,sca,1800,false,expert,tandioy1978,,,
Inga-75_perfectivizer-1-1,Inga-75_perfectivizer-1,sca,1800,false,expert,tandioy1978,,,
Inga-76_plural-1-1,Inga-76_plural-1,cuna,1855,false,expert,tandioy1978,,,
Inga-105_poor-1-1,Inga-105_poor-1,jim,1880,false,expert,tandioy1978,,,
Inga-105_poor-2-1,Inga-105_poor-2,ajim,1880,false,expert,tandioy1978,,,
Inga-77_possessive-1-1,Inga-77_possessive-1,yug,1887,false,expert,tandioy1978,,,
Inga-106_potentialis-1-1,Inga-106_potentialis-1,ngapa,1910,false,expert,tandioy1978,,,
Inga-107_subordinator-1-1,Inga-107_subordinator-1,ngapa,1939,false,expert,tandioy1978,,,
Inga-28_causative-1-1,Inga-28_causative-1,chi,766,false,expert,tandioy1978,,,
Inga-108_relational-1-1,Inga-108_relational-1,ndi,2001,false,expert,tandioy1978,,,
Inga-84_restrictive-2-1,Inga-84_restrictive-2,lla,2039,false,expert,tandioy1978,,,
Inga-109_subordinatorconsequence-1-1,Inga-109_subordinatorconsequence-1,gta,2110,false,expert,tandioy1978,,,
Inga-88_subordinatoridsub-1-1,Inga-88_subordinatoridsub-1,spa,2113,false,expert,tandioy1978,,,
Inga-110_subordinatorsametime-1-1,Inga-110_subordinatorsametime-1,hora,2141,false,expert,tandioy1978,,,
Inga-89_subordinatordiffsub-1-1,Inga-89_subordinatordiffsub-1,gpi,26,false,expert,tandioy1978,,,
Inga-111_surroundings-1-1,Inga-111_surroundings-1,nig,2175,false,expert,tandioy1978,,,
Inga-91_verbalbenefactive-1-1,Inga-91_verbalbenefactive-1,pu,2201,false,expert,tandioy1978,,,
Inga-1_1object-1-1,Inga-1_1object-1,hua,3,false,expert,tandioy1978,,,
Laraos-1_1object-1-1,Laraos-1_1object-1,wa,3,false,expert,taylor1990,,,
Laraos-2_1ssubject2sobject-1-1,Laraos-2_1ssubject2sobject-1,yki,24,false,expert,taylor1990,,,
Laraos-3_1plpossessor-1-1,Laraos-3_1plpossessor-1,nchik,58,false,expert,taylor1990,,,
Laraos-4_1plverbal-1-1,Laraos-4_1plverbal-1,nchik,58,false,expert,taylor1990,,,
Laraos-6_1plverbalfuture-1-1,Laraos-6_1plverbalfuture-1,sun,111,false,expert,taylor1990,,,
Laraos-7_1spossessor-1-1,Laraos-7_1spossessor-1,tanta-y,155,false,expert,taylor1990,,,
Laraos-7_1spossessor-1-2,Laraos-7_1spossessor-1,tanta-y,156,false,expert,taylor1990,,,
Laraos-8_1ssubject2sobjectfuture-1-1,Laraos-8_1ssubject2sobjectfuture-1,sqayki,210,false,expert,taylor1990,,,
Laraos-8_1ssubject2sobjectfuture-1-2,Laraos-8_1ssubject2sobjectfuture-1,sqayki,24,false,expert,taylor1990,,,
Laraos-9_1sverbal-1-1,Laraos-9_1sverbal-1,ka-ni,234,false,expert,taylor1990,,,
Laraos-9_1sverbal-1-2,Laraos-9_1sverbal-1,ka-ni,235,false,expert,taylor1990,,,
Laraos-10_1sverbalfuture-1-1,Laraos-10_1sverbalfuture-1,saq,280,false,expert,taylor1990,,,
Laraos-13_2spossessor-1-1,Laraos-13_2spossessor-1,yki,348,false,expert,taylor1990,,,
Laraos-15_2sverbal-1-1,Laraos-15_2sverbal-1,nki,370,false,expert,taylor1990,,,
Laraos-17_3spossessor-1-1,Laraos-17_3spossessor-1,n,466,false,expert,taylor1990,,,
Laraos-18_3ssubject1plobject-1-1,Laraos-18_3ssubject1plobject-1,wanchik,3,false,expert,taylor1990,,,
Laraos-18_3ssubject1plobject-1-2,Laraos-18_3ssubject1plobject-1,wanchik,486,false,expert,taylor1990,,,
Laraos-20_3ssubject2sobject-1-1,Laraos-20_3ssubject2sobject-1,sunki,337,false,expert,taylor1990,,,
Laraos-20_3ssubject2sobject-1-2,Laraos-20_3ssubject2sobject-1,sunki,528,false,expert,taylor1990,,,
Laraos-21_3sverbal-1-1,Laraos-21_3sverbal-1,n,546,false,expert,taylor1990,,,
Laraos-22_ablative-1-1,Laraos-22_ablative-1,manta,571,false,expert,taylor1990,,,
Laraos-24_accusative-1-1,Laraos-24_accusative-1,ta,614,false,expert,taylor1990,,,
Laraos-25_additive-1-1,Laraos-25_additive-1,pis,639,false,expert,taylor1990,,,
Laraos-26_agentive-1-1,Laraos-26_agentive-1,q,674,false,expert,taylor1990,,,
Laraos-27_benefactive-1-1,Laraos-27_benefactive-1,paq,720,false,expert,taylor1990,,,
Laraos-28_causative-1-1,Laraos-28_causative-1,chi,766,false,expert,taylor1990,,,
Laraos-33_continuative-1-1,Laraos-33_continuative-1,raq,877,false,expert,taylor1990,,,
Laraos-34_dativeilative-1-1,Laraos-34_dativeilative-1,man,911,false,expert,taylor1990,,,
Laraos-35_desiderative-1-1,Laraos-35_desiderative-1,na,939,false,expert,taylor1990,,,
Laraos-38_discontinuative-1-1,Laraos-38_discontinuative-1,ña,1019,false,expert,taylor1990,,,
Laraos-42_progressive-1-1,Laraos-42_progressive-1,chka,1062,false,expert,taylor1990,,,
Laraos-43_emphatic-1-1,Laraos-43_emphatic-1,ari,1095,false,expert,taylor1990,,,
Laraos-43_emphatic-2-1,Laraos-43_emphatic-2,ri,1095,false,expert,taylor1990,,,
Laraos-45_evidentialconjectural-1-1,Laraos-45_evidentialconjectural-1,ĉi,18,false,expert,taylor1990,,,
Laraos-46_evidentialdirect-1-1,Laraos-46_evidentialdirect-1,mi,1157,false,expert,taylor1990,,,
Laraos-49_evidentialreportative-1-1,Laraos-49_evidentialreportative-1,si,1198,false,expert,taylor1990,,,
Laraos-50_exceptional-1-1,Laraos-50_exceptional-1,yku,1228,false,expert,taylor1990,,,
Laraos-54_genitive-1-1,Laraos-54_genitive-1,pi,1315,false,expert,taylor1990,,,
Laraos-55_imperative-1-1,Laraos-55_imperative-1,y,30,false,expert,taylor1990,,,
Laraos-96_imperative1p-1-1,Laraos-96_imperative1p-1,sun,1386,false,expert,taylor1990,,,
Laraos-58_inclusive-1-1,Laraos-58_inclusive-1,ntin,1443,false,expert,taylor1990,,,
Laraos-59_infinitive-1-1,Laraos-59_infinitive-1,y,30,false,expert,taylor1990,,,
Laraos-60_injunctive-1-1,Laraos-60_injunctive-1,chun,1486,false,expert,taylor1990,,,
Laraos-61_instrumentalcomitative-1-1,Laraos-61_instrumentalcomitative-1,wan,1507,false,expert,taylor1990,,,
Laraos-64_limitative-1-1,Laraos-64_limitative-1,kama,1578,false,expert,taylor1990,,,
Laraos-65_locative-1-1,Laraos-65_locative-1,ĉaw,1604,false,expert,taylor1990,,,
Laraos-69_negation-1-1,Laraos-69_negation-1,chu,1682,false,expert,taylor1990,,,
Laraos-70_nominalizerna-1-1,Laraos-70_nominalizerna-1,na,1711,false,expert,taylor1990,,,
Laraos-73_pasttense-1-1,Laraos-73_pasttense-1,rqu,1770,false,expert,taylor1990,,,
Laraos-76_plural-1-1,Laraos-76_plural-1,kuna,1855,false,expert,taylor1990,,,
Laraos-151_privative-1-1,Laraos-151_privative-1,nnaq,1913,false,expert,taylor1990,,,
Laraos-80_reason-1-1,Laraos-80_reason-1,rayku,1948,false,expert,taylor1990,,,
Laraos-85_sequential-1-1,Laraos-85_sequential-1,taq,2063,false,expert,taylor1990,,,
Laraos-87_subordinatoradverbial-1-1,Laraos-87_subordinatoradverbial-1,stin,2097,false,expert,taylor1990,,,
Laraos-88_subordinatoridsub-1-1,Laraos-88_subordinatoridsub-1,r,2114,false,expert,taylor1990,,,
Laraos-89_subordinatordiffsub-1-1,Laraos-89_subordinatordiffsub-1,pti,2144,false,expert,taylor1990,,,
Laraos-90_topic-1-1,Laraos-90_topic-1,qa,2178,false,expert,taylor1990,,,
Laraos-92_uninterruptedaction-1-1,Laraos-92_uninterruptedaction-1,ra,11,false,expert,taylor1990,,,
Lincha-Tana-1_1object-1-1,Lincha-Tana-1_1object-1,wa,3,false,expert,shimelman2017,,,
Lincha-Tana-2_1ssubject2sobject-1-1,Lincha-Tana-2_1ssubject2sobject-1,yki,24,false,expert,shimelman2017,,,
Lincha-Tana-3_1plpossessor-1-1,Lincha-Tana-3_1plpossessor-1,nchik,58,false,expert,shimelman2017,,,
Lincha-Tana-4_1plverbal-1-1,Lincha-Tana-4_1plverbal-1,nchik,58,false,expert,shimelman2017,,,
