ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Pastaza-206_1subject2plobjectfuture-1,,Pastaza,206_1subject2plobjectfuture,skaykichi,skaykichi,s k a j k i tʃ i,,landerman1973,,,^ s k a y k i ch i $,Pastaza
Pastaza-3_1plpossessor-1,,Pastaza,3_1plpossessor,nchi,nchi,n tʃ i,,landerman1973,,,^ n ch i $,Pastaza
Pastaza-3_1plpossessor-2,,Pastaza,3_1plpossessor,ykichi,ykichi,j k i tʃ i,,landerman1973,,,^ y k i ch i $,Pastaza
Pastaza-4_1plverbal-1,,Pastaza,4_1plverbal,nchi,nchi,n tʃ i,,landerman1973,,,^ n ch i $,Pastaza
Pastaza-6_1plverbalfuture-1,,Pastaza,6_1plverbalfuture,shun,shun,ʃ u n,,landerman1973,,,^ sh u n $,Pastaza
Pastaza-7_1spossessor-1,,Pastaza,7_1spossessor,tanta-y,tanta-y,t a n t a + j,/-ni/ tras C,landerman1973,,,^ t a n t a - y $,Pastaza
Pastaza-8_1ssubject2sobjectfuture-1,,Pastaza,8_1ssubject2sobjectfuture,shkayki,shkayki,ʃ k a j k i,,landerman1973,,,^ sh k a y k i $,Pastaza
Pastaza-9_1sverbal-1,,Pastaza,9_1sverbal,ka-ni,ka-ni,k a + n i,,landerman1973,,,^ k a - n i $,Pastaza
Pastaza-10_1sverbalfuture-1,,Pastaza,10_1sverbalfuture,sha,sha,ʃ a,,landerman1973,,,^ sh a $,Pastaza
Pastaza-102_2plpossessor-1,,Pastaza,102_2plpossessor,ngichi,ngichi,n g i tʃ i,,landerman1973,,,^ n g i ch i $,Pastaza
Pastaza-13_2spossessor-1,,Pastaza,13_2spossessor,yki,yki,j k i,/-ki/ tras C,landerman1973,,,^ y k i $,Pastaza
Pastaza-15_2sverbal-1,,Pastaza,15_2sverbal,ngi,ngi,n g i,,landerman1973,,,^ n g i $,Pastaza
Pastaza-142_3plfuture-1,,Pastaza,142_3plfuture,ngakuna,ngakuna,n g a k u n a,,landerman1973,,,^ n g a k u n a $,Pastaza
Pastaza-106_3plpossessor-1,,Pastaza,106_3plpossessor,nguna,nguna,n g u n a,,landerman1973,,,^ n g u n a $,Pastaza
Pastaza-107_3plverbal-1,,Pastaza,107_3plverbal,najun,najun,n a x u n,,landerman1973,,,^ n a j u n $,Pastaza
Pastaza-16_3sfuture-1,,Pastaza,16_3sfuture,nga,nga,n g a,,landerman1973,,,^ n g a $,Pastaza
Pastaza-17_3spossessor-1,,Pastaza,17_3spossessor,n,n,n,ø tras C,landerman1973,,,^ n $,Pastaza
Pastaza-21_3sverbal-1,,Pastaza,21_3sverbal,n,n,n,,landerman1973,,,^ n $,Pastaza
Pastaza-22_ablative-1,,Pastaza,22_ablative,manda,manda,m a n d a,"Wasi-manda llucshi-shca ‘Salió de la casa’, Caspi-manda rura-shca ‘Lo hizo de madera’, Ima-manda rima-ju-n ‘¿De qué está hablando?",landerman1973,,,^ m a n d a $,Pastaza
Pastaza-24_accusative-1,,Pastaza,24_accusative,ta ,ta,t a,,landerman1973,,,^ t a $,Pastaza
Pastaza-25_additive-1,,Pastaza,25_additive,pas ,pas,p a s,,landerman1973,,,^ p a s $,Pastaza
Pastaza-27_benefactive-1,,Pastaza,27_benefactive,pa ,pa,p a,,landerman1973,,,^ p a $,Pastaza
Pastaza-28_causative-1,,Pastaza,28_causative,chi ,chi,tʃ i,,landerman1973,,,^ ch i $,Pastaza
Pastaza-30_cislocative-1,,Pastaza,30_cislocative,ma,ma,m a,/Sacha-ma/ ‘Al monte’,landerman1973,,,^ m a $,Pastaza
Pastaza-32_conditional-1,,Pastaza,32_conditional,ma ,ma,m a,La primera persona se señala usando /-yni/ antes del sufijo potencial,landerman1973,,,^ m a $,Pastaza
Pastaza-33_continuative-1,,Pastaza,33_continuative,raya ,raya,ɾ a j a,,landerman1973,,,^r a y a $,Pastaza
Pastaza-35_desirative-1,,Pastaza,35_desirative,naya ,naya,n a j a,,landerman1973,,,^ n a y a $,Pastaza
Pastaza-37_diminutive-1,,Pastaza,37_diminutive,stu,stu,s t u,,landerman1973,,,^ s t u $,Pastaza
Pastaza-42_durative-1,,Pastaza,42_durative,xu,xu,x u,,landerman1973,,,^ x u $,Pastaza
Pastaza-45_evidentialdirect-1,,Pastaza,45_evidentialdirect,mi ,mi,m i,,landerman1973,,,^ m i $,Pastaza
Pastaza-48_evidentialreportative-1,,Pastaza,48_evidentialreportative,shi ,shi,ʃ i,,landerman1973,,,^ sh i $,Pastaza
Pastaza-52_frequentive-1,,Pastaza,52_frequentive,paya ,paya,p a j a,,landerman1973,,,^ p a y a $,Pastaza
Pastaza-53_genitive-1,,Pastaza,53_genitive,pa ,pa,p a,,landerman1973,,,^ p a $,Pastaza
Pastaza-54_imperative-1,,Pastaza,54_imperative,y ,y,j,,landerman1973,,,^ y $,Pastaza
Pastaza-127_imperative1p-1,,Pastaza,127_imperative1p,ychi,ychi,j tʃ i,,landerman1973,,,^ y ch i $,Pastaza
Pastaza-55_inceptive-1,,Pastaza,55_inceptive,ri ,ri,ɾ i,,landerman1973,,,^r i $,Pastaza
Pastaza-56_inchoative-1,,Pastaza,56_inchoative,ya ,ya,j a,,landerman1973,,,^ y a $,Pastaza
Pastaza-58_infinitive-1,,Pastaza,58_infinitive,na,na,n a,,landerman1973,,,^ n a $,Pastaza
Pastaza-59_injunctive-1,,Pastaza,59_injunctive,chun ,chun,tʃ u n,,landerman1973,,,^ ch u n $,Pastaza
Pastaza-60_instrumentalcomitative-1,,Pastaza,60_instrumentalcomitative,wa,wa,w a,,landerman1973,,,^ w a $,Pastaza
Pastaza-64_limitative-1,,Pastaza,64_limitative,kama,kama,k a m a,,landerman1973,,,^ k a m a $,Pastaza
Pastaza-65_locative-1,,Pastaza,65_locative,pi ,pi,p i,,landerman1973,,,^ p i $,Pastaza
Pastaza-67_multiplepossessive-1,,Pastaza,67_multiplepossessive,sapa,sapa,s a p a,,landerman1973,,,^ s a p a $,Pastaza
Pastaza-69_negation-1,,Pastaza,69_negation,chu ,chu,tʃ u,,landerman1973,,,^ ch u $,Pastaza
Pastaza-70_nominalizerna-1,,Pastaza,70_nominalizerna,na ,na,n a,Indica una acción posterior. También forma un sustantivo que se refiere a la acción del verbo en abstracto. ,landerman1973,,,^ n a $,Pastaza
Pastaza-74_pasttense-1,,Pastaza,74_pasttense,rka,rka,ɾ k a,,landerman1973,,,^r k a $,Pastaza
Pastaza-75_perfect-1,,Pastaza,75_perfect,shka,shka,ʃ k a,,landerman1973,,,^ sh k a $,Pastaza
Pastaza-76_perfectivizer-1,,Pastaza,76_perfectivizer,shka,shka,ʃ k a,Se usa cuando la acción del verbo nominalizado es simultánea o anterior a la del verbo principal.,landerman1973,,,^ sh k a $,Pastaza
Pastaza-76_perfectivizer-2,,Pastaza,76_perfectivizer,shka ,shka,ʃ k a,,landerman1973,,,^ sh k a $,Pastaza
Pastaza-77_plural-1,,Pastaza,77_plural,"kuna,guna",kuna,k u n a,,landerman1973,,,^ k u n a $,Pastaza
Pastaza-77_plural-2,,Pastaza,77_plural,"kuna,guna",guna,g u n a,,landerman1973,,,^ g u n a $,Pastaza
Pastaza-82_reason-1,,Pastaza,82_reason,rayku,rayku,ɾ a j k u,,landerman1973,,,^r a y k u $,Pastaza
Pastaza-82_reason-2,,Pastaza,82_reason,rayku ,rayku,ɾ a j k u,/-rayku/ glosado como beneficiario.,landerman1973,,,^r a y k u $,Pastaza
Pastaza-83_reciprocal-1,,Pastaza,83_reciprocal,naku,naku,n a k u,,landerman1973,,,^ n a k u $,Pastaza
Pastaza-89_subordinatoradverbial-1,,Pastaza,89_subordinatoradverbial,shpa ,shpa,ʃ p a,,landerman1973,,,^ sh p a $,Pastaza
Pastaza-90_subordinatoridsub-1,,Pastaza,90_subordinatoridsub,shpayki,shpayki,ʃ p a j k i,CORREFERENCIALIDAD,landerman1973,,,^ sh p a y k i $,Pastaza
Pastaza-92_topic-1,,Pastaza,92_topic,ka ,ka,k a,En el diccionario: Identifica el tema de la oración.,landerman1973,,,^ k a $,Pastaza
Pastaza-94_uninterruptedaction-1,,Pastaza,94_uninterruptedaction,ra ,ra,ɾ a,,landerman1973,,,^r a $,Pastaza
Pastaza-110_verbalbenefactive-1,,Pastaza,110_verbalbenefactive,"pu, pa",pu,p u, /-pa/ cuando el beneficiario es la 1ra persona.,,,,^ p u $,Pastaza
Pastaza-110_verbalbenefactive-2,,Pastaza,110_verbalbenefactive,"pu, pa",pa,p a, /-pa/ cuando el beneficiario es la 1ra persona.,,,,^ p a $,Pastaza
Pastaza-96_verbalizer-1,,Pastaza,96_verbalizer,ña ,ña,ɲ a,,landerman1973,,,^ ñ a $,Pastaza
Pastaza-207_via-1,,Pastaza,207_via,nda,nda,n d a,/Quiwrara-nda/ ‘Por la quebrada’; n+ta?,landerman1973,,,^ n d a $,Pastaza
SanMartin-1_1object-1,,SanMartin,1_1object,wa,wa,w a,,coombs1976,,,^ w a $,SanMartin
SanMartin-2_1subject2object-1,,SanMartin,2_1subject2object,yki,yki,i k i,,coombs1976,,,^ yki $,SanMartin
SanMartin-3_1plpossessor-1,,SanMartin,3_1plpossessor,nchi,nchi,n tʃ i,,coombs1976,,,^ n ch i $,SanMartin
SanMartin-6_1plverbalfuture-1,,SanMartin,6_1plverbalfuture,"shunchi, shun, shunsapa",shunchi,ʃ u n tʃ i,"shun: dual; sun-chi, shun-sapa: inclusivo plural",coombs1976,,,^ sh u n ch i $,SanMartin
SanMartin-6_1plverbalfuture-2,,SanMartin,6_1plverbalfuture,"shunchi, shun, shunsapa",shun,ʃ u n,"shun: dual; sun-chi, shun-sapa: inclusivo plural",coombs1976,,,^ sh u n $,SanMartin
SanMartin-6_1plverbalfuture-3,,SanMartin,6_1plverbalfuture,"shunchi, shun, shunsapa",shunsapa,ʃ u n s a p a,"shun: dual; sun-chi, shun-sapa: inclusivo plural",coombs1976,,,^ sh u n s a p a $,SanMartin
SanMartin-7_1spossessor-1,,SanMartin,7_1spossessor,tanta-y,tanta-y,t a n t a + j,,coombs1976,,,^ t a n t a - y $,SanMartin
SanMartin-9_1sverbal-1,,SanMartin,9_1sverbal,ka-ni,ka-ni,k a + n i,,coombs1976,,,^ k a - n i $,SanMartin
SanMartin-10_1sverbalfuture-1,,SanMartin,10_1sverbalfuture,sha,sha,ʃ a,sha-sapa: exclusive,coombs1976,,,^ sh a $,SanMartin
SanMartin-13_2spossessor-1,,SanMartin,13_2spossessor,yki,yki,i k i,chi en plural,coombs1976,,,^ yki $,SanMartin
SanMartin-14_2ssubject1sobject-1,,SanMartin,14_2ssubject1sobject,wanki,wanki,w a n k i,,coombs1976,,,^ w a n k i $,SanMartin
SanMartin-15_2sverbal-1,,SanMartin,15_2sverbal,nki,nki,n k i,,coombs1976,,,^ n k i $,SanMartin
SanMartin-17_3spossessor-1,,SanMartin,17_3spossessor,n,n,n,,coombs1976,,,^ n $,SanMartin
SanMartin-20_3ssubject2sobject-1,,SanMartin,20_3ssubject2sobject,shunki,shunki,ʃ u n k i,lamas: not restricted to 3Subjet,coombs1976,,,^ sh u n k i $,SanMartin
SanMartin-22_ablative-1,,SanMartin,22_ablative,manta,manta,m a n t a,,coombs1976,,,^ m a n t a $,SanMartin
SanMartin-24_accusative-1,,SanMartin,24_accusative,ta,ta,t a,,coombs1976,,,^ t a $,SanMartin
SanMartin-25_additive-1,,SanMartin,25_additive,pish,pish,p i ʃ,,coombs1976,,,^ p i sh $,SanMartin
SanMartin-26_agentive-1,,SanMartin,26_agentive,k,k,k,,coombs1976,,,^ k $,SanMartin
SanMartin-27_benefactive-1,,SanMartin,27_benefactive,pa,pa,p a,same as genitive,coombs1976,,,^ p a $,SanMartin
SanMartin-123_categoricquestion-1,,SanMartin,123_categoricquestion,"tá, rá",tá,t a,"both ta/ra alternan with i; asking for new information, certain modality of questions",coombs1976,,,^ t á $,SanMartin
SanMartin-123_categoricquestion-2,,SanMartin,123_categoricquestion,"tá, rá",rá,r a,"both ta/ra alternan with i; asking for new information, certain modality of questions",coombs1976,,,^ r á $,SanMartin
SanMartin-28_causative-1,,SanMartin,28_causative,chi,chi,tʃ i,taylor says factitive? weird,coombs1976,,,^ ch i $,SanMartin
SanMartin-30_cislocative-1,,SanMartin,30_cislocative,mu,mu,m u,,coombs1976,,,^ m u $,SanMartin
SanMartin-31_comparative-1,,SanMartin,31_comparative,shina,shina,ʃ i n a,,coombs1976,,,^ sh i n a $,SanMartin
SanMartin-32_conditional-1,,SanMartin,32_conditional,man,man,m a n,,coombs1976,,,^ m a n $,SanMartin
SanMartin-33_continuative-1,,SanMartin,33_continuative,raya,raya,r a j a,habitual sin proposito,coombs1976,,,^ r a y a $,SanMartin
SanMartin-34_dativeilative-1,,SanMartin,34_dativeilative,man,man,m a n,,coombs1976,,,^ m a n $,SanMartin
SanMartin-35_desirative-1,,SanMartin,35_desirative,naya,naya,n a j a,,coombs1976,,,^ n a y a $,SanMartin
SanMartin-38_discontinuative-1,,SanMartin,38_discontinuative,na,na,n a,,coombs1976,,,^ n a $,SanMartin
SanMartin-42_durative-1,,SanMartin,42_durative,yka,yka,i k a,,coombs1976,,,^ yka $,SanMartin
SanMartin-43_emphatic-1,,SanMartin,43_emphatic,ya,ya,j a,,coombs1976,,,^ y a $,SanMartin
SanMartin-44_evidentialconjectural-1,,SanMartin,44_evidentialconjectural,cha,cha,tʃ a,,coombs1976,,,^ ch a $,SanMartin
SanMartin-45_evidentialdirect-1,,SanMartin,45_evidentialdirect,mi,mi,m i,,coombs1976,,,^ m i $,SanMartin
SanMartin-48_evidentialreportative-1,,SanMartin,48_evidentialreportative,shi,shi,ʃ i,,coombs1976,,,^ sh i $,SanMartin
SanMartin-50_exclusive-1,,SanMartin,50_exclusive,pura,pura,p u r a,„only men“,coombs1976,,,^ p u r a $,SanMartin
SanMartin-51_factive-1,,SanMartin,51_factive,cha,cha,tʃ a,to make,coombs1976,,,^ ch a $,SanMartin
SanMartin-52_frequentive-1,,SanMartin,52_frequentive,paya,paya,p a j a,habitual con proposito,coombs1976,,,^ p a y a $,SanMartin
SanMartin-53_genitive-1,,SanMartin,53_genitive,pa,pa,p a,,coombs1976,,,^ p a $,SanMartin
SanMartin-54_imperative-1,,SanMartin,54_imperative,y,y,j,chi for plural,coombs1976,,,^ y $,SanMartin
SanMartin-127_imperative1p-1,,SanMartin,127_imperative1p,shun,shun,ʃ u n,,coombs1976,,,^ sh u n $,SanMartin
SanMartin-55_inceptive-1,,SanMartin,55_inceptive,ri,ri,r i,puntual,coombs1976,,,^ r i $,SanMartin
SanMartin-56_inchoative-1,,SanMartin,56_inchoative,ya,ya,j a,to become,coombs1976,,,^ y a $,SanMartin
SanMartin-57_inclusive-1,,SanMartin,57_inclusive,ntin,ntin,n t i n,colectivo,coombs1976,,,^ n t i n $,SanMartin
SanMartin-58_infinitive-1,,SanMartin,58_infinitive,y,y,j,,coombs1976,,,^ y $,SanMartin
SanMartin-59_injunctive-1,,SanMartin,59_injunctive,chun,chun,tʃ u n,sapa for plural,coombs1976,,,^ ch u n $,SanMartin
SanMartin-60_instrumentalcomitative-1,,SanMartin,60_instrumentalcomitative,wan,wan,w a n,,coombs1976,,,^ w a n $,SanMartin
SanMartin-64_limitative-1,,SanMartin,64_limitative,kaman,kaman,k a m a n,,coombs1976,,,^ k a m a n $,SanMartin
SanMartin-65_locative-1,,SanMartin,65_locative,pi,pi,p i,,coombs1976,,,^ p i $,SanMartin
SanMartin-66_middlevoice-1,,SanMartin,66_middlevoice,ku,ku,k u,,coombs1976,,,^ k u $,SanMartin
SanMartin-67_multiplepossessive-1,,SanMartin,67_multiplepossessive,sapa,sapa,s a p a,,coombs1976,,,^ s a p a $,SanMartin
SanMartin-69_negation-1,,SanMartin,69_negation,chu,chu,tʃ u,,coombs1976,,,^ ch u $,SanMartin
SanMartin-70_nominalizerna-1,,SanMartin,70_nominalizerna,na,na,n a,,coombs1976,,,^ n a $,SanMartin
SanMartin-74_pasttense-1,,SanMartin,74_pasttense,rka,rka,r k a,,coombs1976,,,^ r k a $,SanMartin
SanMartin-75_perfect-1,,SanMartin,75_perfect,shka,shka,ʃ k a,,coombs1976,,,^ sh k a $,SanMartin
SanMartin-76_perfectivizer-1,,SanMartin,76_perfectivizer,shka,shka,ʃ k a,,coombs1976,,,^ sh k a $,SanMartin
SanMartin-77_plural-1,,SanMartin,77_plural,kuna,kuna,k u n a,,coombs1976,,,^ k u n a $,SanMartin
SanMartin-78_possessive-1,,SanMartin,78_possessive,yuk,yuk,j u k,el que tiene...,coombs1976,,,^ y u k $,SanMartin
SanMartin-82_reason-1,,SanMartin,82_reason,rayku,rayku,r a j k u,,coombs1976,,,^ r a y k u $,SanMartin
SanMartin-83_reciprocal-1,,SanMartin,83_reciprocal,naku,naku,n a k u,,coombs1976,,,^ n a k u $,SanMartin
SanMartin-86_restrictive-1,,SanMartin,86_restrictive,lla,lla,l l a,"no más, solamente",coombs1976,,,^ l l a $,SanMartin
SanMartin-90_subordinatoridsub-1,,SanMartin,90_subordinatoridsub,shpa,shpa,ʃ p a,no distinguishing wrt adverbial subord,coombs1976,,,^ sh p a $,SanMartin
SanMartin-91_suboridnatordiffsub-1,,SanMartin,91_suboridnatordiffsub,"pti, kti",pti,p t i,,coombs1976,,,^ p t i $,SanMartin
SanMartin-91_suboridnatordiffsub-2,,SanMartin,91_suboridnatordiffsub,"pti, kti",kti,k t i,,coombs1976,,,^ k t i $,SanMartin
SanMartin-92_topic-1,,SanMartin,92_topic,qa,qa,q a,,coombs1976,,,^ q a $,SanMartin
SanMartin-94_uninterruptedaction-1,,SanMartin,94_uninterruptedaction,ra,ra,r a,,coombs1976,,,^ r a $,SanMartin
SanMartin-141_verbalplural-1,,SanMartin,141_verbalplural,sapa,sapa,s a p a,,coombs1976,,,^ s a p a $,SanMartin
SanPedro-1_1object-1,,SanPedro,1_1object,ma,ma,m a,,shimelman2017,,,^ m a $,SanPedro
SanPedro-2_1subject2object-1,,SanPedro,2_1subject2object,yki,yki,j k i,,shimelman2017,,,^ y k i $,SanPedro
SanPedro-3_1plpossessor-1,,SanPedro,3_1plpossessor,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,SanPedro
SanPedro-4_1plverbal-1,,SanPedro,4_1plverbal,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,SanPedro
SanPedro-5_1plverbalconditional-1,,SanPedro,5_1plverbalconditional,chuwan,chuwan,tʃ u w a n,,shimelman2017,,,^ ch u w a n $,SanPedro
SanPedro-6_1plverbalfuture-1,,SanPedro,6_1plverbalfuture,shun,shun,ʃ u n,,shimelman2017,,,^ sh u n $,SanPedro
SanPedro-7_1spossessor-1,,SanPedro,7_1spossessor,tantaː,tantaː,t a n t aː/a + ø/a,,shimelman2017,,,^ tantaː $,SanPedro
SanPedro-8_1ssubject2sobjectfuture-1,,SanPedro,8_1ssubject2sobjectfuture,shqayki,shqayki,ʃ q a j k i,variation between sh and s,shimelman2017,,,^ sh q a y k i $,SanPedro
SanPedro-9_1sverbal-1,,SanPedro,9_1sverbal,kaː,kaː,k aː/a + ø/a,,shimelman2017,,,^ kaː $,SanPedro
SanPedro-10_1sverbalfuture-1,,SanPedro,10_1sverbalfuture,shaq,shaq,ʃ a q,,shimelman2017,,,^ sh a q $,SanPedro
SanPedro-11_2sconditional-1,,SanPedro,11_2sconditional,waq,waq,w a q,,shimelman2017,,,^ w a q $,SanPedro
SanPedro-12_2sobject-1,,SanPedro,12_2sobject,shu,shu,ʃ u,shu/su,shimelman2017,,,^ sh u $,SanPedro
SanPedro-13_2spossessor-1,,SanPedro,13_2spossessor,yki,yki,j k i,,shimelman2017,,,^ y k i $,SanPedro
SanPedro-14_2ssubject1sobject-1,,SanPedro,14_2ssubject1sobject,wanki,wanki,w a n k i,,shimelman2017,,,^ w a n k i $,SanPedro
SanPedro-15_2sverbal-1,,SanPedro,15_2sverbal,nki,nki,n k i,,shimelman2017,,,^ n k i $,SanPedro
SanPedro-16_3sfuture-1,,SanPedro,16_3sfuture,nqa,nqa,n q a,,shimelman2017,,,^ n q a $,SanPedro
SanPedro-17_3spossessor-1,,SanPedro,17_3spossessor,n,n,n,,shimelman2017,,,^ n $,SanPedro
SanPedro-18_3ssubject1plobject-1,,SanPedro,18_3ssubject1plobject,manchik,manchik,m a n tʃ i k,,shimelman2017,,,^ m a n ch i k $,SanPedro
SanPedro-19_3ssubject1sobject-1,,SanPedro,19_3ssubject1sobject,man,man,m a n,,shimelman2017,,,^ m a n $,SanPedro
SanPedro-20_3ssubject2sobject-1,,SanPedro,20_3ssubject2sobject,shunki,shunki,ʃ u n k i,,shimelman2017,,,^ sh u n k i $,SanPedro
SanPedro-21_3sverbal-1,,SanPedro,21_3sverbal,n,n,n,,shimelman2017,,,^ n $,SanPedro
SanPedro-22_ablative-1,,SanPedro,22_ablative,paq,paq,p a q,,shimelman2017,,,^ p a q $,SanPedro
SanPedro-23_accompaniment-1,,SanPedro,23_accompaniment,"shi,si",shi,ʃ i,,shimelman2017,,,^ sh i $,SanPedro
SanPedro-23_accompaniment-2,,SanPedro,23_accompaniment,"shi,si",si,s i,,shimelman2017,,,^ s i $,SanPedro
SanPedro-24_accusative-1,,SanPedro,24_accusative,ta,ta,t a,,shimelman2017,,,^ t a $,SanPedro
SanPedro-25_additive-1,,SanPedro,25_additive,"pis,s",pis,p i s,,shimelman2017,,,^ p i s $,SanPedro
SanPedro-25_additive-2,,SanPedro,25_additive,"pis,s",s,s,,shimelman2017,,,^ s $,SanPedro
SanPedro-26_agentive-1,,SanPedro,26_agentive,q,q,q,,shimelman2017,,,^ q $,SanPedro
SanPedro-27_benefactive-1,,SanPedro,27_benefactive,paq,paq,p a q,,shimelman2017,,,^ p a q $,SanPedro
SanPedro-28_causative-1,,SanPedro,28_causative,chi,chi,tʃ i,,shimelman2017,,,^ ch i $,SanPedro
SanPedro-29_certainty-1,,SanPedro,29_certainty,puni,puni,p u n i,,shimelman2017,,,^ p u n i $,SanPedro
SanPedro-30_cislocative-1,,SanPedro,30_cislocative,mu,mu,m u,,shimelman2017,,,^ m u $,SanPedro
SanPedro-31_comparative-1,,SanPedro,31_comparative,hina,hina,h i n a,,shimelman2017,,,^ h i n a $,SanPedro
SanPedro-32_conditional-1,,SanPedro,32_conditional,man,man,m a n,,shimelman2017,,,^ m a n $,SanPedro
SanPedro-33_continuative-1,,SanPedro,33_continuative,raq,raq,ɾ a q,,shimelman2017,,,^ r a q $,SanPedro
SanPedro-34_dativeilative-1,,SanPedro,34_dativeilative,man,man,m a n,,shimelman2017,,,^ m a n $,SanPedro
SanPedro-35_desirative-1,,SanPedro,35_desirative,naya,naya,n a j a,,shimelman2017,,,^ n a y a $,SanPedro
SanPedro-36_detransitivizer-1,,SanPedro,36_detransitivizer,raya,raya,ɾ a j a,,shimelman2017,,,^ r a y a $,SanPedro
SanPedro-37_diminutive-1,,SanPedro,37_diminutive,cha,cha,tʃ a,,shimelman2017,,,^ ch a $,SanPedro
SanPedro-38_discontinuative-1,,SanPedro,38_discontinuative,ña,ña,ɲ a,,shimelman2017,,,^ ñ a $,SanPedro
SanPedro-39_disjunctive-1,,SanPedro,39_disjunctive,chu,chu,tʃ u,,shimelman2017,,,^ ch u $,SanPedro
SanPedro-40_distaldemonstrative-1,,SanPedro,40_distaldemonstrative,chay,chay,tʃ a j,,shimelman2017,,,^ ch a y $,SanPedro
SanPedro-41_distalremoveddemonstrative-1,,SanPedro,41_distalremoveddemonstrative,wak,wak,w a k,,shimelman2017,,,^ w a k $,SanPedro
SanPedro-42_durative-1,,SanPedro,42_durative,chka,chka,tʃ k a,,shimelman2017,,,^ ch k a $,SanPedro
SanPedro-42_durative-2,,SanPedro,42_durative,ya,ya,j a,,shimelman2017,,,^ y a $,SanPedro
SanPedro-43_emphatic-1,,SanPedro,43_emphatic,ari,ari,a ɾ i,,shimelman2017,,,^ a r i $,SanPedro
SanPedro-43_emphatic-2,,SanPedro,43_emphatic,ya,ya,j a,,shimelman2017,,,^ y a $,SanPedro
SanPedro-44_evidentialconjectural-1,,SanPedro,44_evidentialconjectural,"tri,tr",tri,ʈ i,,shimelman2017,,,^ tr i $,SanPedro
SanPedro-44_evidentialconjectural-2,,SanPedro,44_evidentialconjectural,"tri,tr",tr,ʈ,,shimelman2017,,,^ tr $,SanPedro
SanPedro-45_evidentialdirect-1,,SanPedro,45_evidentialdirect,"mi,m",mi,m i,,shimelman2017,,,^ m i $,SanPedro
SanPedro-45_evidentialdirect-2,,SanPedro,45_evidentialdirect,"mi,m",m,m,,shimelman2017,,,^ m $,SanPedro
SanPedro-46_evidentialmodifer-1,,SanPedro,46_evidentialmodifer,ik,ik,i k,,shimelman2017,,,^ i k $,SanPedro
SanPedro-47_evidentialmodiferstrongest-1,,SanPedro,47_evidentialmodiferstrongest,iki,iki,i k i,,shimelman2017,,,^ i k i $,SanPedro
SanPedro-48_evidentialreportative-1,,SanPedro,48_evidentialreportative,"shi,sh",shi,ʃ i,,shimelman2017,,,^ sh i $,SanPedro
SanPedro-48_evidentialreportative-2,,SanPedro,48_evidentialreportative,"shi,sh",sh,ʃ,,shimelman2017,,,^ sh $,SanPedro
SanPedro-49_exceptional-1,,SanPedro,49_exceptional,"yku,yka/ika/iku",yku,j k u,,shimelman2017,,,^ y k u $,SanPedro
SanPedro-49_exceptional-2,,SanPedro,49_exceptional,"yku,yka/ika/iku",yka,j k a,,shimelman2017,,,^ y k a $,SanPedro
SanPedro-49_exceptional-3,,SanPedro,49_exceptional,"yku,yka/ika/iku",ika,i k a,,shimelman2017,,,^ i k a $,SanPedro
SanPedro-49_exceptional-4,,SanPedro,49_exceptional,"yku,yka/ika/iku",iku,i k u,,shimelman2017,,,^ i k u $,SanPedro
SanPedro-50_exclusive-1,,SanPedro,50_exclusive,pura,pura,p u ɾ a,,shimelman2017,,,^ p u r a $,SanPedro
SanPedro-51_factive-1,,SanPedro,51_factive,cha,cha,tʃ a,,shimelman2017,,,^ ch a $,SanPedro
SanPedro-52_frequentive-1,,SanPedro,52_frequentive,katra,katra,k a ʈ a,,shimelman2017,,,^ k a tr a $,SanPedro
SanPedro-53_genitive-1,,SanPedro,53_genitive,"pa,pi",pa,p a,,shimelman2017,,,^ p a $,SanPedro
SanPedro-53_genitive-2,,SanPedro,53_genitive,"pa,pi",pi,p i,,shimelman2017,,,^ p i $,SanPedro
SanPedro-54_imperative-1,,SanPedro,54_imperative,y,y,j,,shimelman2017,,,^ y $,SanPedro
SanPedro-55_inceptive-1,,SanPedro,55_inceptive,ri,ri,ɾ i,,shimelman2017,,,^ r i $,SanPedro
SanPedro-56_inchoative-1,,SanPedro,56_inchoative,ya,ya,j a,,shimelman2017,,,^ y a $,SanPedro
SanPedro-57_inclusive-1,,SanPedro,57_inclusive,ntin,ntin,n t i n,,shimelman2017,,,^ n t i n $,SanPedro
SanPedro-58_infinitive-1,,SanPedro,58_infinitive,y,y,j,,shimelman2017,,,^ y $,SanPedro
SanPedro-59_injunctive-1,,SanPedro,59_injunctive,chun,chun,tʃ u n,,shimelman2017,,,^ ch u n $,SanPedro
SanPedro-60_instrumentalcomitative-1,,SanPedro,60_instrumentalcomitative,wan,wan,w a n,,shimelman2017,,,^ w a n $,SanPedro
SanPedro-61_intensifier-1,,SanPedro,61_intensifier,ya,ya,j a,,shimelman2017,,,^ y a $,SanPedro
SanPedro-62_irreversiblechange-1,,SanPedro,62_irreversiblechange,tamu,tamu,t a m u,,shimelman2017,,,^ t a m u $,SanPedro
SanPedro-63_jointaction-1,,SanPedro,63_jointaction,"paku,paːku",paku,p a k u,,shimelman2017,,,^ p a k u $,SanPedro
